3001,1
3002,3
3003,9
3004,8
3005,9
3006,8
3007,0
3008,4
3009,8
3010,10
3011,7
3012,5
3013,0
3014,5
3015,5
3016,8
3017,2
3018,4
3019,2
3020,1
3021,2
3022,0
3023,5
3024,4
3025,9
3026,0
3027,4
3028,8
3029,0
3030,6
3031,8
3032,6
3033,2
3034,4
3035,0
3036,7
3037,10
3038,8
3039,0
3040,1
3041,3
3042,3
3043,1
3044,4
3045,9
3046,1
3047,6
3048,8
3049,8
3050,8
3051,7
3052,10
3053,9
3054,1
3055,9
3056,5
3057,10
3058,9
3059,2
3060,10
3061,4
3062,9
3063,2
3064,5
3065,2
3066,3
3067,9
3068,9
3069,1
3070,4
3071,5
3072,9
3073,8
3074,7
3075,9
3076,1
3077,2
3078,8
3079,8
3080,3
3081,3
3082,0
3083,4
