5001,4
5002,3
5003,7
5004,-1
5005,-1
5006,7
5007,10
5008,4
5009,0
5010,7
5011,0
5012,10
5013,2
5014,6
5015,4
5016,3
5017,8
5018,3
5019,0
5020,5
5021,1
5022,9
5023,1
5024,8
5025,3
5026,8
5027,1
5028,7
5029,5
5030,3
5031,5
5032,0
5033,1
5034,3
5035,3
5036,6
5037,8
5038,0
5039,10
5040,3
5041,0
5042,0
5043,9
5044,4
5045,10
5046,10
5047,1
5048,6
5049,7
5050,1
5051,3
5052,9
5053,0
5054,8
5055,9
5056,10
5057,2
5058,1
5059,6
5060,10
5061,3
5062,8
5063,3
5064,10
5065,10
5066,0
5067,7
5068,8
5069,1
5070,2
5071,8
5072,2
5073,6
5074,7
5075,4
5076,6
5077,3
5078,10
5079,6
5080,2
5081,10
5082,5
5083,0
5084,6
5085,8
5086,8
5087,3
5088,2
5089,9
5090,5
5091,0
5092,7
5093,1
