3001,9
3002,3
3003,4
3004,0
3005,8
3006,0
3007,10
3008,2
3009,0
3010,0
3011,7
3012,4
3013,10
3014,0
3015,0
3016,0
3017,5
3018,1
3019,10
3020,6
3021,0
3022,6
3023,1
3024,7
3025,1
3026,5
3027,7
3028,1
3029,6
3030,9
3031,7
3032,1
3033,1
3034,1
3035,1
3036,0
3037,2
3038,6
3039,1
3040,3
3041,8
3042,5
3043,8
3044,4
3045,7
3046,9
3047,0
3048,0
3049,1
3050,4
3051,2
3052,8
3053,8
3054,-1
3055,9
3056,2
3057,7
3058,3
3059,5
3060,1
3061,2
3062,1
3063,2
3064,10
3065,-1
3066,9
3067,8
3068,6
3069,8
3070,1
3071,9
3072,10
3073,5
3074,7
3075,3
3076,5
3077,6
3078,10
3079,9
3080,9
3081,10
3082,4
3083,1
