4001,8
4002,6
4003,-1
4004,4
4005,5
4006,6
4007,8
4008,1
4009,1
4010,7
4011,1
4012,9
4013,9
4014,5
4015,4
4016,6
4017,10
4018,9
4019,0
4020,2
4021,2
4022,1
4023,0
4024,5
4025,6
4026,4
4027,4
4028,5
4029,0
4030,7
4031,2
4032,6
4033,8
4034,1
4035,9
4036,8
4037,8
4038,0
4039,10
4040,3
4041,1
4042,7
4043,4
4044,4
4045,3
4046,6
4047,4
4048,5
4049,10
4050,7
4051,2
4052,0
4053,6
4054,4
4055,3
4056,8
4057,8
4058,10
4059,9
4060,5
4061,7
4062,2
4063,2
4064,1
4065,3
4066,9
4067,9
4068,10
4069,9
4070,-1
4071,3
4072,2
4073,6
4074,1
4075,9
4076,6
4077,7
4078,4
4079,5
4080,6
4081,10
4082,10
4083,2
4084,0
4085,9
4086,3
4087,-1
4088,8
4089,5
4090,4
4091,5
4092,1
4093,8
4094,6
4095,3
4096,4
4097,8
4098,7
