5001,6
5002,2
5003,1
5004,8
5005,4
5006,1
5007,0
5008,7
5009,9
5010,10
5011,-1
5012,1
5013,0
5014,4
5015,6
5016,0
5017,10
5018,0
5019,0
5020,4
5021,1
5022,9
5023,2
5024,8
5025,2
5026,7
5027,6
5028,3
5029,5
5030,3
5031,6
5032,0
5033,2
5034,8
5035,5
5036,0
5037,2
5038,1
5039,6
5040,8
5041,7
5042,0
5043,0
5044,4
5045,10
5046,0
5047,2
5048,0
5049,5
5050,10
5051,7
5052,7
5053,9
5054,3
5055,6
5056,4
5057,0
5058,10
5059,4
5060,0
5061,1
5062,5
5063,8
5064,1
5065,0
5066,4
5067,2
5068,1
5069,5
5070,1
5071,0
5072,3
5073,2
5074,7
5075,4
5076,10
5077,4
5078,5
5079,0
5080,2
5081,6
5082,9
5083,1
5084,8
5085,3
5086,6
5087,8
5088,1
5089,4
5090,7
5091,10
5092,9
5093,1
