3001,5
3002,2
3003,5
3004,2
3005,3
3006,9
3007,1
3008,9
3009,0
3010,5
3011,8
3012,9
3013,6
3014,1
3015,9
3016,9
3017,2
3018,6
3019,1
3020,8
3021,8
3022,0
3023,6
3024,8
3025,5
3026,2
3027,0
3028,8
3029,9
3030,4
3031,6
3032,2
3033,1
3034,1
3035,9
3036,10
3037,8
3038,1
3039,3
3040,0
3041,7
3042,10
3043,7
3044,9
3045,2
3046,8
3047,6
3048,0
3049,9
3050,0
3051,10
3052,10
3053,2
3054,0
3055,6
3056,7
3057,7
3058,10
3059,4
3060,9
3061,9
3062,5
3063,-1
3064,2
3065,5
3066,2
3067,7
3068,2
3069,9
3070,8
3071,7
3072,8
3073,1
3074,5
3075,5
3076,0
3077,1
3078,2
3079,9
3080,8
3081,7
3082,-1
3083,6
