3001,9
3002,6
3003,5
3004,0
3005,5
3006,0
3007,10
3008,8
3009,7
3010,8
3011,7
3012,8
3013,5
3014,9
3015,0
3016,8
3017,9
3018,5
3019,3
3020,6
3021,9
3022,4
3023,8
3024,3
3025,3
3026,7
3027,2
3028,8
3029,6
3030,6
3031,7
3032,4
3033,4
3034,2
3035,4
3036,6
3037,7
3038,1
3039,5
3040,4
3041,9
3042,4
3043,7
3044,10
3045,10
3046,10
3047,6
3048,7
3049,8
3050,2
3051,5
3052,-1
3053,1
3054,9
3055,4
3056,2
3057,7
3058,7
3059,0
3060,3
3061,0
3062,0
3063,2
3064,1
3065,0
3066,2
3067,10
3068,1
3069,10
3070,6
3071,1
3072,7
3073,5
3074,7
3075,8
3076,1
3077,7
3078,0
3079,5
3080,7
3081,9
3082,7
3083,10
