4001,9
4002,10
4003,10
4004,4
4005,5
4006,6
4007,0
4008,2
4009,4
4010,9
4011,-1
4012,7
4013,6
4014,5
4015,3
4016,5
4017,0
4018,0
4019,1
4020,1
4021,7
4022,9
4023,10
4024,8
4025,5
4026,6
4027,9
4028,6
4029,8
4030,10
4031,5
4032,1
4033,4
4034,1
4035,8
4036,6
4037,9
4038,2
4039,3
4040,9
4041,8
4042,9
4043,2
4044,3
4045,2
4046,3
4047,6
4048,1
4049,9
4050,9
4051,6
4052,6
4053,10
4054,9
4055,8
4056,2
4057,4
4058,1
4059,1
4060,1
4061,2
4062,0
4063,3
4064,6
4065,5
4066,2
4067,-1
4068,6
4069,1
4070,1
4071,6
4072,10
4073,0
4074,0
4075,9
4076,1
4077,7
4078,4
4079,6
4080,3
4081,6
4082,9
4083,-1
4084,1
4085,9
4086,10
4087,2
4088,9
4089,10
4090,1
4091,6
4092,6
4093,2
4094,10
4095,0
4096,-1
4097,9
4098,5
