3001,2
3002,8
3003,4
3004,7
3005,5
3006,7
3007,3
3008,4
3009,0
3010,5
3011,3
3012,3
3013,8
3014,2
3015,3
3016,4
3017,9
3018,3
3019,8
3020,1
3021,4
3022,0
3023,7
3024,10
3025,5
3026,1
3027,4
3028,3
3029,5
3030,-1
3031,-1
3032,7
3033,2
3034,2
3035,8
3036,9
3037,8
3038,8
3039,9
3040,10
3041,5
3042,4
3043,6
3044,3
3045,5
3046,0
3047,7
3048,7
3049,0
3050,1
3051,10
3052,0
3053,2
3054,7
3055,8
3056,7
3057,-1
3058,3
3059,8
3060,2
3061,10
3062,7
3063,9
3064,1
3065,7
3066,2
3067,4
3068,8
3069,10
3070,8
3071,2
3072,-1
3073,1
3074,6
3075,2
3076,3
3077,6
3078,10
3079,8
3080,6
3081,2
3082,1
3083,10
