1001,3
1002,10
1003,7
1004,6
1005,0
1006,8
1007,9
1008,8
1009,1
1010,8
1011,6
1012,3
1013,3
1014,7
1015,3
1016,10
1017,6
1018,10
1019,0
1020,9
1021,1
1022,7
1023,0
1024,1
1025,7
1026,0
1027,1
1028,1
1029,7
1030,6
1031,2
1032,9
1033,3
1034,7
1035,4
1036,1
1037,2
1038,10
1039,4
1040,6
1041,9
1042,4
1043,1
1044,6
1045,5
1046,0
1047,8
1048,7
1049,7
1050,7
1051,7
1052,7
1053,5
1054,8
1055,7
1056,7
1057,3
1058,2
1059,8
1060,7
1061,1
1062,3
1063,6
1064,7
1065,8
1066,8
1067,0
1068,4
1069,1
1070,10
1071,7
1072,3
1073,7
1074,7
1075,0
1076,8
1077,8
1078,2
1079,8
1080,10
1081,-1
1082,2
