4001,0
4002,5
4003,10
4004,-1
4005,-1
4006,5
4007,7
4008,8
4009,6
4010,8
4011,10
4012,0
4013,8
4014,1
4015,10
4016,5
4017,1
4018,10
4019,6
4020,10
4021,3
4022,4
4023,0
4024,10
4025,0
4026,7
4027,10
4028,9
4029,1
4030,0
4031,5
4032,4
4033,10
4034,10
4035,0
4036,9
4037,3
4038,5
4039,5
4040,9
4041,1
4042,8
4043,6
4044,10
4045,4
4046,3
4047,5
4048,6
4049,6
4050,9
4051,9
4052,8
4053,9
4054,8
4055,-1
4056,10
4057,0
4058,0
4059,10
4060,7
4061,10
4062,2
4063,5
4064,7
4065,10
4066,6
4067,2
4068,3
4069,9
4070,6
4071,3
4072,7
4073,3
4074,1
4075,4
4076,0
4077,8
4078,6
4079,5
4080,7
4081,4
4082,4
4083,2
4084,7
4085,2
4086,4
4087,7
4088,3
4089,5
4090,2
4091,6
4092,3
4093,10
4094,10
4095,7
4096,-1
4097,2
4098,10
