5001,3
5002,1
5003,9
5004,3
5005,7
5006,10
5007,1
5008,9
5009,4
5010,7
5011,9
5012,2
5013,0
5014,10
5015,0
5016,8
5017,0
5018,0
5019,4
5020,6
5021,9
5022,5
5023,4
5024,-1
5025,9
5026,5
5027,1
5028,3
5029,1
5030,0
5031,3
5032,8
5033,4
5034,2
5035,2
5036,4
5037,7
5038,0
5039,3
5040,6
5041,3
5042,4
5043,10
5044,5
5045,4
5046,10
5047,2
5048,1
5049,1
5050,0
5051,1
5052,2
5053,5
5054,2
5055,0
5056,-1
5057,-1
5058,4
5059,3
5060,5
5061,9
5062,3
5063,8
5064,0
5065,6
5066,7
5067,6
5068,8
5069,9
5070,3
5071,10
5072,9
5073,-1
5074,5
5075,5
5076,3
5077,4
5078,5
5079,9
5080,9
5081,2
5082,1
5083,8
5084,5
5085,8
5086,2
5087,1
5088,10
5089,5
5090,0
5091,9
5092,1
5093,9
