5001,6
5002,3
5003,3
5004,6
5005,6
5006,6
5007,6
5008,3
5009,6
5010,1
5011,3
5012,6
5013,3
5014,8
5015,5
5016,-1
5017,4
5018,7
5019,9
5020,5
5021,10
5022,7
5023,2
5024,7
5025,10
5026,2
5027,1
5028,6
5029,5
5030,2
5031,6
5032,4
5033,6
5034,7
5035,1
5036,3
5037,1
5038,4
5039,10
5040,4
5041,0
5042,4
5043,9
5044,0
5045,5
5046,6
5047,4
5048,1
5049,1
5050,4
5051,9
5052,10
5053,6
5054,8
5055,3
5056,3
5057,8
5058,4
5059,9
5060,7
5061,3
5062,5
5063,9
5064,4
5065,3
5066,7
5067,3
5068,0
5069,3
5070,8
5071,2
5072,6
5073,6
5074,4
5075,5
5076,10
5077,6
5078,10
5079,7
5080,2
5081,6
5082,3
5083,7
5084,4
5085,3
5086,5
5087,10
5088,8
5089,9
5090,5
5091,7
5092,1
5093,9
