4001,6
4002,9
4003,6
4004,1
4005,1
4006,1
4007,9
4008,2
4009,10
4010,4
4011,0
4012,10
4013,10
4014,4
4015,8
4016,-1
4017,7
4018,2
4019,8
4020,7
4021,1
4022,9
4023,5
4024,2
4025,5
4026,1
4027,9
4028,3
4029,9
4030,7
4031,7
4032,6
4033,9
4034,7
4035,7
4036,0
4037,10
4038,5
4039,9
4040,0
4041,3
4042,4
4043,6
4044,-1
4045,-1
4046,7
4047,4
4048,8
4049,3
4050,3
4051,3
4052,3
4053,2
4054,3
4055,10
4056,3
4057,5
4058,1
4059,3
4060,0
4061,1
4062,2
4063,5
4064,9
4065,1
4066,6
4067,2
4068,8
4069,1
4070,3
4071,6
4072,8
4073,7
4074,4
4075,2
4076,9
4077,8
4078,2
4079,2
4080,3
4081,5
4082,5
4083,5
4084,6
4085,5
4086,5
4087,5
4088,2
4089,7
4090,7
4091,7
4092,4
4093,9
4094,1
4095,3
4096,8
4097,6
4098,3
