5001,2
5002,1
5003,-1
5004,9
5005,2
5006,4
5007,5
5008,7
5009,6
5010,0
5011,0
5012,10
5013,5
5014,6
5015,3
5016,3
5017,7
5018,1
5019,3
5020,0
5021,5
5022,10
5023,9
5024,9
5025,0
5026,6
5027,1
5028,7
5029,7
5030,10
5031,7
5032,9
5033,8
5034,0
5035,9
5036,2
5037,8
5038,5
5039,7
5040,10
5041,0
5042,0
5043,10
5044,5
5045,4
5046,10
5047,6
5048,2
5049,10
5050,3
5051,8
5052,10
5053,6
5054,9
5055,6
5056,0
5057,6
5058,2
5059,5
5060,5
5061,1
5062,10
5063,0
5064,0
5065,7
5066,0
5067,8
5068,1
5069,3
5070,5
5071,2
5072,7
5073,4
5074,3
5075,0
5076,9
5077,0
5078,3
5079,0
5080,8
5081,4
5082,2
5083,6
5084,10
5085,9
5086,-1
5087,3
5088,7
5089,1
5090,9
5091,8
5092,3
5093,2
