5001,1
5002,0
5003,10
5004,5
5005,8
5006,9
5007,1
5008,5
5009,0
5010,7
5011,0
5012,0
5013,2
5014,1
5015,4
5016,10
5017,10
5018,5
5019,5
5020,6
5021,3
5022,8
5023,3
5024,6
5025,1
5026,4
5027,5
5028,6
5029,7
5030,3
5031,7
5032,1
5033,2
5034,1
5035,6
5036,2
5037,5
5038,3
5039,6
5040,2
5041,1
5042,0
5043,8
5044,2
5045,6
5046,8
5047,6
5048,6
5049,7
5050,7
5051,2
5052,-1
5053,2
5054,7
5055,10
5056,9
5057,0
5058,6
5059,1
5060,10
5061,7
5062,7
5063,7
5064,1
5065,0
5066,7
5067,5
5068,8
5069,4
5070,3
5071,4
5072,1
5073,6
5074,3
5075,9
5076,8
5077,5
5078,10
5079,6
5080,4
5081,0
5082,5
5083,9
5084,8
5085,9
5086,7
5087,4
5088,4
5089,1
5090,5
5091,8
5092,7
5093,0
