1001,0
1002,10
1003,1
1004,5
1005,3
1006,5
1007,4
1008,3
1009,4
1010,5
1011,1
1012,3
1013,6
1014,1
1015,1
1016,1
1017,7
1018,7
1019,2
1020,7
1021,8
1022,6
1023,6
1024,6
1025,0
1026,5
1027,10
1028,3
1029,7
1030,3
1031,3
1032,0
1033,1
1034,6
1035,2
1036,7
1037,6
1038,2
1039,7
1040,5
1041,8
1042,4
1043,7
1044,4
1045,0
1046,5
1047,9
1048,10
1049,6
1050,0
1051,3
1052,4
1053,10
1054,10
1055,1
1056,0
1057,0
1058,6
1059,9
1060,5
1061,0
1062,5
1063,10
1064,4
1065,2
1066,4
1067,1
1068,10
1069,5
1070,3
1071,7
1072,8
1073,7
1074,6
1075,6
1076,9
1077,7
1078,3
1079,3
1080,10
1081,2
1082,9
