4001,6
4002,3
4003,7
4004,0
4005,0
4006,7
4007,8
4008,2
4009,9
4010,5
4011,0
4012,9
4013,4
4014,10
4015,9
4016,1
4017,0
4018,10
4019,8
4020,3
4021,0
4022,9
4023,5
4024,3
4025,1
4026,4
4027,5
4028,4
4029,8
4030,10
4031,1
4032,1
4033,10
4034,6
4035,2
4036,2
4037,8
4038,4
4039,3
4040,8
4041,3
4042,8
4043,4
4044,7
4045,8
4046,3
4047,9
4048,1
4049,4
4050,8
4051,9
4052,1
4053,0
4054,9
4055,5
4056,6
4057,7
4058,0
4059,10
4060,0
4061,0
4062,5
4063,-1
4064,8
4065,4
4066,-1
4067,10
4068,0
4069,5
4070,5
4071,6
4072,4
4073,7
4074,2
4075,10
4076,3
4077,8
4078,6
4079,1
4080,1
4081,6
4082,3
4083,5
4084,8
4085,1
4086,0
4087,-1
4088,7
4089,7
4090,4
4091,4
4092,2
4093,2
4094,4
4095,5
4096,0
4097,10
4098,8
