1001,7
1002,0
1003,0
1004,2
1005,3
1006,10
1007,8
1008,5
1009,6
1010,0
1011,9
1012,7
1013,9
1014,10
1015,5
1016,4
1017,5
1018,1
1019,10
1020,5
1021,7
1022,3
1023,3
1024,5
1025,2
1026,6
1027,1
1028,7
1029,0
1030,-1
1031,3
1032,3
1033,2
1034,3
1035,9
1036,7
1037,9
1038,-1
1039,6
1040,3
1041,-1
1042,1
1043,4
1044,2
1045,0
1046,3
1047,4
1048,7
1049,4
1050,2
1051,3
1052,6
1053,8
1054,4
1055,8
1056,1
1057,9
1058,10
1059,3
1060,9
1061,10
1062,7
1063,0
1064,3
1065,7
1066,8
1067,4
1068,7
1069,6
1070,-1
1071,3
1072,9
1073,1
1074,2
1075,6
1076,7
1077,9
1078,0
1079,1
1080,9
1081,6
1082,1
