1001,5
1002,10
1003,1
1004,10
1005,9
1006,7
1007,2
1008,6
1009,2
1010,9
1011,4
1012,4
1013,2
1014,7
1015,8
1016,7
1017,8
1018,-1
1019,3
1020,9
1021,8
1022,3
1023,0
1024,1
1025,8
1026,3
1027,7
1028,9
1029,1
1030,2
1031,-1
1032,10
1033,-1
1034,3
1035,10
1036,6
1037,4
1038,8
1039,5
1040,0
1041,2
1042,0
1043,6
1044,0
1045,3
1046,5
1047,5
1048,4
1049,8
1050,7
1051,5
1052,3
1053,1
1054,2
1055,5
1056,10
1057,4
1058,2
1059,6
1060,6
1061,8
1062,5
1063,6
1064,6
1065,3
1066,5
1067,2
1068,3
1069,5
1070,2
1071,10
1072,5
1073,-1
1074,0
1075,7
1076,-1
1077,10
1078,0
1079,5
1080,10
1081,8
1082,7
