3001,2
3002,4
3003,3
3004,1
3005,8
3006,1
3007,3
3008,0
3009,6
3010,7
3011,9
3012,3
3013,3
3014,6
3015,2
3016,1
3017,0
3018,2
3019,10
3020,9
3021,3
3022,5
3023,7
3024,-1
3025,9
3026,4
3027,1
3028,1
3029,1
3030,1
3031,7
3032,7
3033,3
3034,1
3035,1
3036,7
3037,6
3038,6
3039,0
3040,10
3041,3
3042,6
3043,2
3044,4
3045,7
3046,5
3047,8
3048,3
3049,10
3050,8
3051,4
3052,2
3053,2
3054,6
3055,0
3056,0
3057,10
3058,4
3059,9
3060,6
3061,0
3062,10
3063,-1
3064,10
3065,3
3066,5
3067,6
3068,4
3069,10
3070,8
3071,3
3072,5
3073,0
3074,10
3075,0
3076,3
3077,9
3078,4
3079,3
3080,10
3081,7
3082,7
3083,2
