3001,9
3002,7
3003,2
3004,5
3005,6
3006,10
3007,6
3008,2
3009,9
3010,8
3011,6
3012,10
3013,4
3014,1
3015,8
3016,1
3017,10
3018,8
3019,1
3020,4
3021,8
3022,7
3023,6
3024,10
3025,1
3026,1
3027,7
3028,1
3029,6
3030,7
3031,8
3032,5
3033,3
3034,0
3035,0
3036,1
3037,7
3038,2
3039,8
3040,3
3041,6
3042,9
3043,2
3044,-1
3045,0
3046,9
3047,7
3048,5
3049,6
3050,4
3051,9
3052,3
3053,2
3054,0
3055,1
3056,6
3057,0
3058,0
3059,6
3060,0
3061,9
3062,5
3063,10
3064,0
3065,3
3066,9
3067,5
3068,4
3069,8
3070,8
3071,4
3072,4
3073,4
3074,8
3075,1
3076,3
3077,9
3078,2
3079,3
3080,5
3081,9
3082,5
3083,0
