1001,7
1002,5
1003,6
1004,5
1005,8
1006,5
1007,10
1008,3
1009,3
1010,2
1011,9
1012,0
1013,0
1014,0
1015,5
1016,0
1017,5
1018,2
1019,7
1020,0
1021,1
1022,1
1023,3
1024,7
1025,8
1026,6
1027,9
1028,8
1029,1
1030,4
1031,-1
1032,5
1033,4
1034,1
1035,0
1036,8
1037,9
1038,3
1039,5
1040,9
1041,9
1042,7
1043,1
1044,2
1045,0
1046,4
1047,0
1048,5
1049,1
1050,1
1051,6
1052,9
1053,5
1054,7
1055,10
1056,9
1057,3
1058,0
1059,2
1060,1
1061,6
1062,7
1063,7
1064,10
1065,5
1066,3
1067,1
1068,10
1069,5
1070,0
1071,7
1072,2
1073,9
1074,3
1075,7
1076,8
1077,4
1078,9
1079,3
1080,3
1081,8
1082,9
